batch_id,product_name,mfg_date,exp_date,qty_on_hand,mrp_unit_price,unit_cost
BATCH_11644,OrthoRelief_307,2022-10-09,2024-06-24,221,5179.28,3031.34
BATCH_11645,RenalGuard_494,2022-07-10,2024-01-19,1065,15592.74,11793.34
BATCH_11646,OncoThera_890,2024-03-13,2025-04-17,653,68615.62,37789.18
BATCH_11647,RenalGuard_710,2023-02-07,2025-07-03,36,12837.04,9633.07
BATCH_11648,OrthoRelief_698,2022-10-04,2023-04-25,634,19549.9,15863.82
BATCH_11649,ImmunoPlus_21,2023-01-22,2023-09-22,100,22386.93,14828.24
BATCH_11650,OrthoRelief_703,2023-10-20,2026-10-09,211,17919.44,11790.74
BATCH_11651,RespiraAid_621,2023-06-13,2025-11-14,164,30678.27,17188.64
BATCH_11652,GlucoBalance_495,2024-02-14,2025-05-31,244,24622.43,21284.9
BATCH_11653,HepatoCare_150,2023-10-09,2025-10-28,38,64850.05,47561.73
BATCH_11654,HepatoCare_647,2022-08-09,2023-09-29,374,7028.57,5443.16
BATCH_11655,RespiraAid_650,2024-05-06,2025-11-07,71,77665.69,48830.25
BATCH_11656,NeuroVita_427,2023-03-05,2024-12-09,247,44236.58,37173.99
BATCH_11657,OncoThera_44,2022-07-27,2023-08-21,135,58987.73,37681.51
BATCH_11658,DermaLux_314,2023-05-01,2026-03-22,146,59752.34,34203.91
BATCH_11659,RenalGuard_919,2022-11-01,2024-08-01,236,2388.5,2012.87
BATCH_11660,NeuroVita_706,2024-03-19,2025-02-04,379,64501.28,48045.97
BATCH_11661,NeuroVita_626,2024-01-07,2024-09-02,468,17626.61,9608.1
BATCH_11662,NeuroVita_778,2022-12-07,2023-11-12,119,10004.45,6385.58
BATCH_11663,OrthoRelief_606,2022-05-12,2024-07-11,212,5574.86,4373.36
BATCH_11664,RespiraAid_100,2024-08-29,2027-04-12,333,14891.81,10196.19
BATCH_11665,RenalGuard_108,2024-06-27,2026-10-31,157,58888.99,32964.75
BATCH_11666,RespiraAid_273,2022-04-23,2023-04-03,58,59680.79,37556.03
BATCH_11667,CardioMax_568,2023-06-30,2025-12-23,728,47864.55,34775.38
BATCH_11668,CardioMax_84,2022-08-03,2024-08-16,189,12803.92,8119.82
BATCH_11669,HepatoCare_984,2024-05-25,2025-02-26,49,58946.17,34380.87
BATCH_11670,RespiraAid_433,2024-04-16,2025-10-05,196,18053.51,14095.26
BATCH_11671,GlucoBalance_588,2024-05-26,2027-05-26,242,3887.58,2117.59
BATCH_11672,ImmunoPlus_650,2023-09-23,2026-04-11,195,43144.44,27399.79
BATCH_11673,CardioMax_668,2023-01-06,2023-10-14,80,3045.47,1888.53
BATCH_11674,OrthoRelief_240,2024-05-21,2024-12-29,46,62932.99,46570.57
BATCH_11675,GlucoBalance_567,2023-05-29,2025-05-28,22,56785.25,37983.47
BATCH_11676,HepatoCare_676,2023-08-20,2025-06-17,233,51211.93,41198.65
BATCH_11677,RenalGuard_860,2024-03-12,2025-08-22,222,19419.46,10824.55
BATCH_11678,CardioMax_139,2023-08-16,2025-08-14,445,38205.24,22498.79
BATCH_11679,HepatoCare_564,2023-03-09,2025-01-30,464,13855.9,10596.56
BATCH_11680,RespiraAid_194,2024-08-29,2026-12-12,49,13935.02,11039.73
BATCH_11681,GlucoBalance_16,2022-02-15,2024-11-21,65,29088.9,16349.57
BATCH_11682,CardioMax_595,2023-08-02,2024-02-14,43,47613.83,26041.77
BATCH_11683,HepatoCare_299,2022-12-09,2024-04-26,72,18124.32,11108.69
BATCH_11684,ImmunoPlus_742,2023-01-24,2025-12-24,101,39288.26,30034.76
BATCH_11685,DermaLux_981,2023-02-15,2023-09-15,552,39135.43,33741.96
BATCH_11686,OncoThera_410,2022-09-14,2024-11-08,73,74633.48,46797.78
BATCH_11687,RespiraAid_770,2022-10-05,2024-06-02,811,26283.9,18107.77
BATCH_11688,CardioMax_176,2023-05-10,2024-03-08,167,25676.27,20154.21
BATCH_11689,RespiraAid_486,2024-04-04,2026-06-26,722,72669.5,48720.6
BATCH_11690,DermaLux_27,2023-04-17,2024-03-19,661,62160.81,44312.66
BATCH_11691,GlucoBalance_110,2022-09-02,2025-01-06,153,9373.76,7237.98
BATCH_11692,NeuroVita_91,2023-08-28,2025-07-15,209,31400.95,19836.72
BATCH_11693,RenalGuard_106,2023-01-04,2025-09-20,1073,21837.07,16484.94
BATCH_11694,CardioMax_233,2023-08-27,2025-08-28,169,19318.39,10736.71
BATCH_11695,DermaLux_263,2023-04-20,2025-11-01,113,42794.51,34423.57
BATCH_11696,RespiraAid_532,2023-01-03,2025-10-03,331,18834.64,13968.52
BATCH_11697,RespiraAid_481,2022-03-16,2022-11-09,131,40521.7,30320.94
BATCH_11698,CardioMax_152,2023-05-12,2024-03-13,240,29494.55,21556.87
BATCH_11699,DermaLux_270,2024-03-21,2024-11-17,1026,5972.26,3547.91
BATCH_11700,HepatoCare_209,2022-06-06,2023-09-09,165,6245.55,4958.28
BATCH_11701,NeuroVita_744,2023-04-09,2025-03-25,233,43001.73,28743.02
BATCH_11702,RespiraAid_613,2022-01-02,2024-02-26,245,28294.14,18919.54
BATCH_11703,NeuroVita_514,2024-01-01,2024-09-10,33,72712.92,40182.83
BATCH_11704,ImmunoPlus_777,2022-04-25,2023-08-16,180,75831.72,42512.55
BATCH_11705,NeuroVita_503,2023-01-05,2023-10-06,27,80541.9,47810.33
BATCH_11706,HepatoCare_833,2023-04-14,2024-01-14,234,55320.44,33590.3
BATCH_11707,OrthoRelief_38,2022-02-01,2023-08-31,246,30265,23731.42
BATCH_11708,CardioMax_158,2022-07-02,2025-06-13,65,18258.23,9899.52
BATCH_11709,NeuroVita_885,2022-08-15,2023-11-14,134,30961.06,22529.9
BATCH_11710,DermaLux_439,2024-02-26,2025-04-16,79,30757.01,21316.72
BATCH_11711,OrthoRelief_101,2023-03-07,2025-12-27,613,57887.59,34377.05
BATCH_11712,OrthoRelief_890,2022-03-10,2024-04-25,56,72093.63,49084.84
BATCH_11713,RenalGuard_435,2023-06-21,2025-01-20,215,50357.34,43772.67
BATCH_11714,ImmunoPlus_802,2024-07-15,2027-03-12,419,39680.13,29908.82
BATCH_11715,OrthoRelief_129,2023-11-24,2025-04-19,545,22099.87,13259.45
BATCH_11716,ImmunoPlus_954,2023-04-20,2025-03-14,1101,43309.58,26374.48
BATCH_11717,HepatoCare_611,2022-10-23,2025-07-17,890,15429.23,13036.1
BATCH_11718,HepatoCare_12,2022-03-02,2022-10-16,26,65701.73,43501.58
BATCH_11719,HepatoCare_349,2022-07-25,2023-09-12,60,19596.51,13650.06
BATCH_11720,OncoThera_666,2022-01-20,2023-12-11,159,69907.96,43983.92
BATCH_11721,CardioMax_963,2024-03-29,2025-05-26,123,42578.1,27558.03
BATCH_11722,ImmunoPlus_65,2024-02-14,2025-09-20,142,70092.42,38417.06
BATCH_11723,GlucoBalance_470,2022-09-19,2025-06-12,191,39486.74,30814.89
BATCH_11724,NeuroVita_669,2023-05-04,2025-03-13,463,29014.09,19064.8
BATCH_11725,OncoThera_582,2023-12-06,2024-12-15,904,43367.73,27832.1
BATCH_11726,RenalGuard_247,2023-08-08,2025-09-06,137,21094.65,11818.4
BATCH_11727,GlucoBalance_119,2023-11-22,2025-03-23,215,66162.66,43391.71
BATCH_11728,DermaLux_955,2023-10-21,2026-01-21,85,25000.03,21073.12
BATCH_11729,DermaLux_671,2024-08-28,2025-05-30,200,25582.11,17257.55
BATCH_11730,GlucoBalance_28,2023-02-14,2025-08-15,44,42130.17,25391.64
BATCH_11731,HepatoCare_800,2023-01-16,2025-07-01,596,67228.18,41470.84
BATCH_11732,CardioMax_184,2022-07-20,2024-05-18,154,52532.78,41686.97
BATCH_11733,OrthoRelief_203,2023-12-08,2025-01-30,173,37891.73,28106.91
BATCH_11734,CardioMax_287,2023-01-14,2025-09-27,495,27023.49,15577.34
BATCH_11735,CardioMax_675,2022-03-03,2022-09-05,186,55314.24,44773.21
BATCH_11736,DermaLux_433,2022-02-11,2025-02-01,988,53719,30581.64
BATCH_11737,ImmunoPlus_85,2022-09-17,2023-09-02,63,2262.5,1807.51
BATCH_11738,OrthoRelief_215,2023-09-29,2025-11-20,208,71251.88,40242.28
BATCH_11739,HepatoCare_293,2022-02-10,2023-03-07,92,6121.98,4317.37
BATCH_11740,RenalGuard_361,2024-07-08,2025-03-08,79,57449.46,32925.93
BATCH_11741,HepatoCare_250,2022-04-27,2023-08-17,121,2427.87,1970.18
BATCH_11742,RespiraAid_641,2022-06-19,2023-09-16,184,63619.95,38069.43
BATCH_11743,ImmunoPlus_389,2023-03-22,2023-12-21,151,55996.93,34692.56
BATCH_11744,GlucoBalance_329,2024-08-28,2025-06-22,863,3180.19,2758.31
BATCH_11745,NeuroVita_865,2022-11-15,2025-05-11,83,60808.17,46833.75
BATCH_11746,NeuroVita_828,2024-03-26,2027-01-27,216,16945.92,10374.83
BATCH_11747,ImmunoPlus_152,2023-05-10,2024-02-27,239,2647.41,1814
BATCH_11748,RenalGuard_546,2024-01-22,2026-08-03,128,57403.19,49819.33
BATCH_11749,RenalGuard_720,2022-10-12,2024-06-06,157,17126.22,10694.68
BATCH_11750,OrthoRelief_189,2023-09-21,2025-11-09,1084,24305.15,16829.88
BATCH_11751,HepatoCare_504,2023-01-16,2025-05-14,155,49691.75,26871.72
BATCH_11752,CardioMax_413,2022-04-09,2024-07-30,182,50009.26,31914.49
BATCH_11753,RenalGuard_485,2024-03-14,2026-05-16,200,72311.74,47890.15
BATCH_11754,RespiraAid_991,2022-01-03,2023-04-18,188,40265.93,26059.63
BATCH_11755,OncoThera_494,2024-03-19,2025-11-02,188,75525.13,47223.7
BATCH_11756,OncoThera_410,2023-09-29,2026-07-27,194,63202.04,41347.44
BATCH_11757,DermaLux_538,2024-07-10,2026-11-23,148,31644.03,18890.88
BATCH_11758,OncoThera_782,2022-02-16,2023-04-05,634,58665.52,45320.67
BATCH_11759,OncoThera_412,2022-09-26,2024-07-10,185,53286.26,43810.32
BATCH_11760,NeuroVita_381,2022-11-05,2025-04-03,161,20479.45,16404.14
BATCH_11761,GlucoBalance_937,2023-04-24,2024-09-08,114,77875.58,48417.29
BATCH_11762,DermaLux_79,2024-06-15,2026-06-11,119,58765.26,32604.94
BATCH_11763,CardioMax_914,2023-03-10,2024-08-31,108,8687.12,6962.79
BATCH_11764,RenalGuard_183,2022-09-02,2023-09-28,92,67815.19,41971.2
BATCH_11765,OrthoRelief_924,2022-11-15,2024-05-19,490,24448.56,16395.63
BATCH_11766,RenalGuard_232,2022-05-29,2024-09-19,124,28782.54,16976.93
BATCH_11767,HepatoCare_290,2022-10-23,2025-04-25,989,6130.57,4293.31
BATCH_11768,GlucoBalance_626,2022-02-14,2023-10-03,1007,10391.14,6968.3
BATCH_11769,OncoThera_886,2022-12-04,2025-06-11,238,66605.74,38994.6
BATCH_11770,RespiraAid_61,2022-04-22,2023-07-04,197,31222.84,20806.58
BATCH_11771,ImmunoPlus_88,2023-12-09,2024-08-29,204,40929.23,22711.93
BATCH_11772,RespiraAid_365,2022-04-20,2023-05-13,117,10079.19,5920.98
BATCH_11773,RespiraAid_428,2024-05-30,2026-05-19,406,57210.06,48370.56
BATCH_11774,DermaLux_894,2023-12-02,2025-01-17,54,64329.37,39566.36
BATCH_11775,DermaLux_782,2022-05-16,2024-11-04,59,52305.88,42599.55
BATCH_11776,RenalGuard_294,2022-01-07,2024-12-06,20,31417,21096.55
BATCH_11777,CardioMax_46,2024-02-04,2025-04-24,83,68931.68,40986.63
BATCH_11778,DermaLux_521,2024-01-12,2024-11-24,26,5701.69,3282.67
BATCH_11779,DermaLux_223,2023-11-07,2025-07-20,79,74389.98,44884.54
BATCH_11780,OrthoRelief_208,2023-02-24,2026-02-05,414,51028.71,31536.62
BATCH_11781,GlucoBalance_358,2023-07-25,2026-02-02,77,5793.65,3375.57
BATCH_11782,RenalGuard_416,2022-05-26,2025-04-07,1193,31653.8,17586.46
BATCH_11783,RenalGuard_734,2023-02-26,2023-09-10,77,72960.94,40503.98
BATCH_11784,RenalGuard_931,2022-04-20,2024-04-29,168,37367.37,24565.7
BATCH_11785,ImmunoPlus_940,2024-05-06,2026-09-15,57,7125.67,4184.03
BATCH_11786,HepatoCare_49,2024-08-14,2026-08-23,627,31213.71,26406.19
BATCH_11787,RespiraAid_505,2023-11-24,2026-02-27,198,22351.8,15652.52
BATCH_11788,RenalGuard_118,2024-08-10,2026-11-15,93,78993.37,48896.59
BATCH_11789,HepatoCare_882,2023-05-12,2025-10-04,243,30577,18121.23
BATCH_11790,HepatoCare_869,2022-10-29,2024-03-15,41,54608.99,31047.67
BATCH_11791,RespiraAid_183,2022-12-06,2024-05-27,225,73243.52,43574.91
BATCH_11792,ImmunoPlus_661,2023-10-01,2024-12-11,132,11155.63,9317.37
BATCH_11793,OncoThera_551,2022-03-10,2023-11-25,54,5976.33,3810.56
BATCH_11794,OrthoRelief_414,2022-06-29,2024-12-22,43,3583.75,2303.38
BATCH_11795,DermaLux_569,2023-05-18,2025-07-07,1114,60717.17,42792.41
BATCH_11796,DermaLux_724,2022-03-06,2023-04-08,172,80604.66,45595.39
BATCH_11797,ImmunoPlus_214,2023-02-03,2023-09-14,1102,71029.11,43326.9
BATCH_11798,GlucoBalance_196,2023-01-31,2025-09-07,187,16733.71,9094.71
BATCH_11799,DermaLux_586,2022-10-01,2023-12-04,96,18197.4,10985.83
BATCH_11800,RenalGuard_829,2024-02-13,2025-07-28,248,22655.95,14532.76
BATCH_11801,ImmunoPlus_815,2022-07-24,2024-02-29,114,18016.88,9825.04
BATCH_11802,RespiraAid_962,2022-01-11,2023-04-08,35,2728.33,2184.74
BATCH_11803,CardioMax_797,2022-04-07,2023-09-29,308,36801.19,21289.19
BATCH_11804,GlucoBalance_44,2022-09-27,2025-09-13,72,31637.15,19722.83
BATCH_11805,NeuroVita_348,2023-11-25,2025-09-16,192,11708.74,7557.6
BATCH_11806,RenalGuard_705,2022-03-12,2024-12-28,54,83595.92,46095.97
BATCH_11807,DermaLux_433,2022-10-04,2023-05-24,182,11173.06,7955.83
BATCH_11808,DermaLux_887,2023-12-15,2025-03-20,1065,41247.39,33854.23
BATCH_11809,DermaLux_883,2023-11-03,2026-05-13,922,57866.88,31677.57
BATCH_11810,RespiraAid_672,2023-04-17,2025-10-12,27,82067.24,49471.78
BATCH_11811,CardioMax_539,2023-12-24,2026-01-10,75,34035.57,19869.29
BATCH_11812,RenalGuard_557,2023-07-19,2024-07-11,238,72478.88,43576.63
BATCH_11813,ImmunoPlus_386,2022-09-15,2025-03-23,585,43923.79,24636.9
BATCH_11814,RenalGuard_985,2023-09-05,2026-01-10,98,6758.2,4011.28
BATCH_11815,NeuroVita_95,2024-02-11,2026-11-08,220,23940.72,14831.93
BATCH_11816,CardioMax_239,2022-09-08,2025-02-10,150,33632.97,28441.54
BATCH_11817,HepatoCare_549,2023-09-27,2025-05-24,852,31571.58,25059.36
BATCH_11818,ImmunoPlus_416,2022-03-18,2024-08-04,69,45359.79,28138
BATCH_11819,HepatoCare_881,2024-04-18,2025-11-15,632,31332.04,18237.31
BATCH_11820,OncoThera_671,2024-02-20,2027-01-28,1183,74417.42,44459.38
BATCH_11821,GlucoBalance_917,2023-07-17,2025-05-18,115,38907.11,29000.15
BATCH_11822,ImmunoPlus_784,2024-08-18,2025-11-28,247,67084.88,37635.86
BATCH_11823,CardioMax_665,2023-02-07,2025-12-23,234,15374.82,10605.03
BATCH_11824,OncoThera_468,2022-05-04,2024-12-10,140,53161.77,29571.22
BATCH_11825,OncoThera_666,2023-07-24,2024-11-13,160,2571.7,1689.11
BATCH_11826,RespiraAid_853,2024-01-04,2026-10-09,210,17627.03,9974.88
BATCH_11827,GlucoBalance_335,2023-02-19,2023-11-28,82,56229.79,45151.23
BATCH_11828,NeuroVita_867,2023-12-01,2026-08-10,992,30425.01,18051.88
BATCH_11829,RenalGuard_278,2023-04-07,2026-03-12,630,12864.45,8145.82
BATCH_11830,OncoThera_921,2023-01-02,2024-04-21,113,14223.46,10460.99
BATCH_11831,RenalGuard_90,2024-08-03,2026-08-12,230,76422.38,44288.04
BATCH_11832,RenalGuard_474,2023-01-02,2025-12-24,74,19650.29,15493.2
BATCH_11833,HepatoCare_656,2023-06-19,2024-02-19,902,21445.74,16130.32
BATCH_11834,RenalGuard_576,2024-06-21,2026-05-05,146,67612.74,47975.64
BATCH_11835,HepatoCare_562,2023-09-13,2026-02-28,139,27775.57,22331.29
BATCH_11836,RenalGuard_497,2023-07-25,2025-05-09,776,10486.11,6810.28
BATCH_11837,OrthoRelief_189,2024-08-05,2025-12-19,108,54817.87,34428.91
BATCH_11838,ImmunoPlus_948,2022-12-21,2025-08-24,417,68673.96,49786.32
BATCH_11839,OncoThera_416,2023-04-08,2024-03-24,236,56287.48,44023.03
BATCH_11840,CardioMax_867,2023-05-19,2024-08-02,87,7340.13,5927.22
BATCH_11841,CardioMax_586,2022-02-24,2025-01-03,768,49289.54,29823.13
BATCH_11842,NeuroVita_314,2024-04-07,2026-06-30,196,47511.74,26555.31
BATCH_11843,ImmunoPlus_858,2023-04-27,2024-12-15,149,43259.6,32110.12
BATCH_11844,DermaLux_923,2023-09-15,2025-04-07,881,39448.39,25800.41
BATCH_11845,ImmunoPlus_186,2023-10-14,2024-11-04,153,17873.24,13503.33
BATCH_11846,NeuroVita_802,2024-07-08,2026-10-20,492,28481.1,17542.23
BATCH_11847,CardioMax_623,2022-09-02,2024-02-24,145,9567.62,6409.59
BATCH_11848,RespiraAid_451,2023-08-03,2025-04-26,169,46606.97,38724.12
BATCH_11849,OncoThera_160,2022-12-30,2023-07-12,941,71051.38,39802.45
BATCH_11850,RenalGuard_967,2022-04-19,2023-09-12,419,51798.77,32545.45
BATCH_11851,HepatoCare_488,2023-03-12,2025-04-26,77,18587.09,16067.08
BATCH_11852,DermaLux_286,2024-04-22,2025-12-21,1086,56760.54,39235.25
BATCH_11853,CardioMax_759,2022-07-23,2024-06-19,529,26402.52,14538.88
BATCH_11854,CardioMax_60,2023-10-11,2025-04-09,28,73168.35,47552.69
BATCH_11855,GlucoBalance_190,2024-04-22,2024-11-19,232,52059,40098.16
BATCH_11856,ImmunoPlus_244,2022-06-02,2023-08-31,310,9970.47,8284.65
BATCH_11857,GlucoBalance_836,2023-11-09,2025-09-13,346,22117.37,16763.78
BATCH_11858,OncoThera_371,2024-06-11,2026-09-15,68,28806.41,17523.73
BATCH_11859,OrthoRelief_87,2024-08-07,2027-02-14,239,26400.7,22390.28
BATCH_11860,OrthoRelief_583,2023-04-08,2024-11-04,224,10694.55,7397.31
BATCH_11861,CardioMax_947,2024-07-23,2026-05-21,70,45010.3,32330.68
BATCH_11862,RenalGuard_111,2024-04-09,2025-03-27,77,12921.39,7091.67
BATCH_11863,CardioMax_730,2023-01-30,2025-12-28,42,70213.22,47989.04
BATCH_11864,RespiraAid_852,2024-07-20,2026-02-06,69,65126.79,40060
BATCH_11865,GlucoBalance_535,2024-02-12,2025-07-11,166,29877.22,18067.07
BATCH_11866,OncoThera_643,2022-03-07,2023-08-05,61,21260.43,16639.72
BATCH_11867,ImmunoPlus_52,2023-05-23,2025-09-20,92,57033.21,44030.93
BATCH_11868,RespiraAid_197,2023-06-10,2025-07-29,406,42334.44,31359.92
BATCH_11869,CardioMax_918,2022-02-24,2024-03-25,225,62220.01,40186.79
BATCH_11870,OrthoRelief_482,2023-02-27,2024-04-03,60,55506.6,34894.62
BATCH_11871,DermaLux_754,2024-08-21,2026-08-25,229,16749.24,10535.76
BATCH_11872,OrthoRelief_991,2023-04-24,2024-10-17,114,22289.03,16050.84
BATCH_11873,HepatoCare_672,2022-05-19,2023-08-01,377,29821.31,22699.63
BATCH_11874,RespiraAid_207,2023-04-15,2025-06-28,135,20298.77,12424.32
BATCH_11875,GlucoBalance_972,2024-05-11,2026-01-12,749,12520.55,9256.17
BATCH_11876,NeuroVita_76,2022-08-19,2024-11-25,125,25580.04,20711.76
BATCH_11877,NeuroVita_423,2024-04-19,2026-10-18,477,49936.45,28153.56
BATCH_11878,OrthoRelief_94,2022-07-26,2023-11-27,143,14591.05,9478.63
BATCH_11879,RenalGuard_721,2022-07-28,2025-07-13,712,8742.27,6967.4
BATCH_11880,GlucoBalance_582,2023-11-20,2026-04-10,51,53577.46,29834.06
BATCH_11881,GlucoBalance_842,2024-02-01,2026-09-26,107,57594.32,32294.16
BATCH_11882,RenalGuard_977,2024-07-10,2026-09-05,522,39978.36,30823.28
BATCH_11883,ImmunoPlus_324,2024-03-05,2026-06-30,227,19281.25,13518.73
BATCH_11884,OrthoRelief_688,2024-09-12,2026-11-07,77,12309.93,8345.53
BATCH_11885,RenalGuard_937,2024-05-16,2025-06-26,29,17020.94,9842.48
BATCH_11886,OrthoRelief_371,2023-02-21,2025-11-16,333,38127.21,20729.19
BATCH_11887,OrthoRelief_108,2023-06-03,2024-07-05,202,9431.94,7709.69
BATCH_11888,HepatoCare_236,2023-12-08,2025-06-14,221,35080.03,21058.21
BATCH_11889,NeuroVita_39,2022-05-11,2024-05-06,322,48510.52,32887.8
BATCH_11890,OrthoRelief_993,2024-05-03,2025-08-08,172,24015.12,16465.96
BATCH_11891,GlucoBalance_57,2024-01-12,2026-04-02,99,63567.63,45101.16
BATCH_11892,NeuroVita_938,2022-05-10,2025-03-12,49,50738.89,40860.15
BATCH_11893,RenalGuard_77,2023-01-25,2025-01-25,29,57659.33,38864.42
BATCH_11894,NeuroVita_117,2024-08-07,2026-03-17,978,25997.34,14399.83
BATCH_11895,HepatoCare_578,2024-09-07,2025-03-15,489,18893.93,13408.16
BATCH_11896,HepatoCare_36,2024-04-26,2027-04-03,36,36002,25297.86
BATCH_11897,OncoThera_787,2023-02-10,2025-08-03,525,60422.41,37437.3
BATCH_11898,HepatoCare_895,2022-12-01,2023-10-09,112,4904.29,4075.61
BATCH_11899,CardioMax_841,2023-01-27,2025-03-24,79,52475.98,37283.1
BATCH_11900,RenalGuard_221,2023-06-07,2024-11-09,234,28664.21,16079.7
BATCH_11901,RenalGuard_90,2022-05-14,2024-10-04,230,5471.78,4135.63
BATCH_11902,RespiraAid_782,2023-06-30,2025-11-13,1155,11335.99,6794.4
BATCH_11903,NeuroVita_26,2024-04-09,2027-01-18,152,9542.28,6426.35
BATCH_11904,OncoThera_62,2022-03-07,2024-10-20,40,9708.82,6566.22
BATCH_11905,DermaLux_900,2022-05-18,2024-05-07,28,6685.22,4715.05
BATCH_11906,CardioMax_364,2024-03-14,2025-06-26,388,6582.19,4725.82
BATCH_11907,HepatoCare_117,2024-03-06,2025-05-05,238,40936.53,26189.91
BATCH_11908,HepatoCare_614,2022-09-12,2024-07-19,180,50472.14,40126.63
BATCH_11909,CardioMax_837,2024-09-19,2025-09-28,167,26942.62,15195.66
BATCH_11910,OncoThera_780,2023-02-09,2023-12-16,62,7518.79,5581.33
BATCH_11911,CardioMax_17,2023-12-01,2025-09-28,106,68155.42,48753.28
BATCH_11912,OrthoRelief_317,2023-12-22,2024-11-22,160,40259.56,28879.3
BATCH_11913,CardioMax_899,2022-10-18,2024-04-12,83,8688.01,6619.05
BATCH_11914,DermaLux_448,2023-03-19,2024-11-02,227,26427.32,15312.52
BATCH_11915,CardioMax_386,2023-10-02,2025-02-09,216,80998.95,44069.23
BATCH_11916,GlucoBalance_782,2022-08-31,2024-07-05,28,67509.84,36911.23
BATCH_11917,OrthoRelief_973,2022-06-24,2025-03-29,137,11903.69,10235.7
BATCH_11918,ImmunoPlus_748,2022-03-10,2024-09-18,27,54036.82,38159.82
BATCH_11919,CardioMax_866,2022-04-04,2023-01-27,515,9457.29,7921.26
BATCH_11920,GlucoBalance_580,2024-01-24,2026-12-30,94,32598.22,19343
BATCH_11921,OrthoRelief_531,2022-05-10,2022-11-30,213,8121.4,6504.2
BATCH_11922,OrthoRelief_645,2022-09-01,2023-07-10,60,52058.33,44247.6
BATCH_11923,DermaLux_968,2022-07-24,2023-03-11,82,31044.29,26886.85
BATCH_11924,OrthoRelief_307,2022-01-11,2023-06-19,80,16509.84,13007.87
BATCH_11925,ImmunoPlus_788,2024-05-10,2026-05-09,871,32584.21,25462.04
BATCH_11926,NeuroVita_542,2022-09-11,2024-08-27,59,17069.85,10826.49
BATCH_11927,OncoThera_31,2022-06-24,2025-01-22,81,41885.08,27208.83
BATCH_11928,RespiraAid_873,2024-06-23,2026-12-31,128,13984.26,11003.95
BATCH_11929,OncoThera_299,2022-06-14,2024-12-26,167,12460.53,9932.89
BATCH_11930,OncoThera_76,2024-05-13,2026-03-22,320,14706.16,8522.71
BATCH_11931,OncoThera_870,2023-11-22,2026-09-18,905,23845.76,17872.7
BATCH_11932,RespiraAid_643,2023-03-03,2025-09-27,201,24220.1,20535.44
BATCH_11933,OncoThera_741,2022-11-11,2025-06-04,206,27789.42,16356.64
BATCH_11934,ImmunoPlus_519,2023-06-30,2024-09-08,146,42940.84,27600.55
BATCH_11935,HepatoCare_422,2024-02-17,2026-11-13,855,33571.51,28605.86
BATCH_11936,CardioMax_301,2024-04-15,2025-04-02,97,68648.47,42853.71
BATCH_11937,GlucoBalance_508,2022-06-10,2024-08-15,189,47779.69,26448.73
BATCH_11938,RenalGuard_26,2023-03-14,2025-05-07,207,42143.83,29067.12
BATCH_11939,RenalGuard_358,2022-03-27,2024-10-26,58,74531.3,43207.31
BATCH_11940,OncoThera_101,2024-07-07,2027-01-02,173,34898.75,30250.46
BATCH_11941,RespiraAid_251,2022-05-10,2023-10-25,69,7493.28,5580.72
BATCH_11942,ImmunoPlus_131,2022-02-13,2023-04-03,65,34606.59,28480.55
BATCH_11943,RespiraAid_202,2022-07-09,2024-02-04,32,65660.94,44034.72
BATCH_11944,RespiraAid_906,2024-09-12,2026-12-17,86,82528.16,49417.4
BATCH_11945,GlucoBalance_761,2024-03-12,2025-03-10,948,54171.65,32532.8
BATCH_11946,HepatoCare_281,2023-04-27,2023-12-18,83,2903.92,1915.63
BATCH_11947,DermaLux_143,2024-01-24,2025-04-30,45,51156.83,35078.64
BATCH_11948,OncoThera_427,2023-12-04,2026-01-24,560,74228.69,40996.91
BATCH_11949,OncoThera_260,2022-10-09,2024-06-17,34,57026.13,36042.59
BATCH_11950,DermaLux_529,2024-05-13,2025-07-03,183,30025.99,25176.3
BATCH_11951,OrthoRelief_226,2023-09-06,2026-04-27,691,57031.04,46680.66
BATCH_11952,OrthoRelief_625,2022-11-19,2024-04-14,757,7965.43,5999.31
BATCH_11953,RespiraAid_98,2023-11-11,2024-11-27,648,31893.04,19739.66
BATCH_11954,OrthoRelief_970,2022-06-29,2023-01-22,425,85127.06,48814.97
BATCH_11955,NeuroVita_826,2024-05-20,2025-01-30,248,56879.88,42688
